year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
2003.5207,,5.84,,
2003.5472,7.82,,,
2003.5476,,9.27,,
2003.5747,0.54,,,
2003.5748,,2.43,,
2003.6018,21.25,,,
2003.6021,,18.86,,
2003.6288,16.93,,,
2003.6293,,9.57,,
2003.6559,1.98,,,
2003.6562,,0.84,,
2003.6834,16.5,13.52,,
2003.7103,11.12,,,
2003.7106,,19.84,,
2003.7375,16.43,,,
2003.7378,,20.39,,
2003.7647,9.03,,,
2003.7649,,6.59,,
2003.7918,12.24,,,
2003.7922,,2.56,,
2003.8191,20.09,,,
2003.8192,,9.69,,
2003.846,40.17,,,
2003.8464,,19.6,,
2003.8712,,17.94,,
2003.8735,12.7,,,
2003.9004,-7.56,,,
2003.9113,,0.6,,
2003.9274,8.02,,,
2003.9277,,8.67,,
2003.9547,21.4,,,
2003.9549,,15.9,,
2003.9816,14.02,,,
2003.982,,8,,
2004.009,-2.5,,,
2004.0092,,4.64,,
2004.0359,21.14,,,
2004.0362,,27.84,,
2004.063,13.97,,,
2004.0634,,20.68,,
2004.0908,5.35,12.14,,
2004.1136,,4.07,,
2004.1179,17.56,,,
2004.1447,18.97,,,
2004.149,,15.31,,
2004.1719,-5.03,,,
2004.1721,,2.98,,
2004.1992,8.02,,,
2004.1993,,17.01,,
2004.2261,26.52,,,
2004.2264,,31.31,,
2004.2523,,7.63,,
2004.2534,4.12,,,
2004.2802,-1.12,,,
2004.2808,,1.13,,
2004.3078,4.19,,,
2004.308,,1.99,,
2004.3349,24.85,,,
2004.335,,17.77,,
2004.3619,18.23,,,
2004.3622,,16.22,,
2004.3887,10.24,,,
2004.3891,,8.06,,
2004.4164,,6.51,,
2004.4437,,11.94,,
2004.4707,,6.4,,
2004.4732,19.1,,,
2004.4974,6.93,,,
2004.498,,10.4,,
2004.5226,-11.89,,,
2004.525,,-4.41,,
2004.5496,-8.87,,,
2004.5523,,-3.64,,
2004.5776,-0.13,,,
2004.5794,,2.4,,
2004.6063,7.98,,,
2004.6066,,10.16,,
2004.6338,2.94,-1.37,,
2004.6606,-3.8,-2.07,,
2004.6874,8.24,,,
2004.688,,13.52,,
2004.7148,16.04,,,
2004.715,,20.67,,
2004.7422,,10.83,,
2004.7425,11.64,,,
2004.7691,27.41,,,
2004.7694,,24.75,,
2004.7963,4.84,,,
2004.7965,,11.22,,
2004.8237,-2.88,-3.03,,
2004.8502,5.79,,,
2004.851,,11.77,,
2004.8777,7.04,,,
2004.8779,,11.68,,
2004.9049,-5.07,,,
2004.9052,,5.11,,
2004.932,4.47,,,
2004.9322,,8.96,,
2004.9541,12,,,
2004.9595,,14,,
2004.9861,21.52,,,
2004.9865,,23.09,,
2005.0135,8.77,,,
2005.0137,,26.4,,
2005.0403,39.61,,,
2005.0404,,52.43,,
2005.0679,28.19,31.56,,
2005.0948,10.3,7.75,,
2005.1223,15.59,,,
2005.1225,,12.53,,
2005.1488,-4.6,,,
2005.1495,,5.81,,
2005.176,-11.75,,,
2005.1762,,7.64,,
2005.2039,,8.94,,
2005.2041,-5.04,,,
2005.2305,,24.09,,
2005.2308,11.76,,,
2005.2578,9.55,,,
2005.258,,14.86,,
2005.2848,7.74,,,
2005.2849,,14.83,,
2005.3102,7.31,,,
2005.3123,,22.38,,
2005.3392,,25.96,,
2005.3397,16.56,,,
2005.3664,-5.85,1.21,,
2005.3937,3.35,,,
2005.3938,,2.85,,
2005.4206,15.21,,,
2005.4211,,8.7,,
2005.4477,20.47,,,
2005.4481,,20.04,,
2005.4749,9.98,,,
2005.4752,,16.03,,
2005.5021,3.03,,,
2005.5025,,14.03,,
2005.5297,,21.99,,
2005.5298,14.61,,,
2005.5564,13.11,,,
2005.5567,,16.26,,
2005.5834,-2.35,,,
2005.584,,-2.82,,
2005.6107,11.66,,,
2005.611,,10.62,,
2005.638,14.43,,,
2005.6384,,17.79,,
2005.665,-4.06,,,
2005.6654,,5.57,,
2005.6921,2.57,,,
2005.6924,,10.01,,
2005.7139,,12.91,,
2005.7193,8.81,,,
2005.7467,27.66,,,
2005.7514,,30.75,,
2005.7654,17.42,,,
2005.7736,,17.25,,
2005.8011,,-4.05,,
2005.8281,,8.58,,
2005.8554,,22.24,,
2005.8824,,-0.9,,
2005.9096,,7.67,,
2005.9367,,20.97,,
2005.9639,,9.24,,
2005.991,,11.77,,
2006.0181,,11.42,,
2006.0453,,16.63,,
2006.0727,,22.21,,
2006.0996,,23.35,,
2006.1269,,23.46,,
2006.1537,,8.83,,
2006.181,,1.87,,
2006.2082,,2.8,,
2006.2354,,5.5,,
2006.2625,,15.43,,
2006.2897,,1.67,,
2006.3167,,3.82,,
2006.344,,16.74,,
2006.3712,,26.56,,
2006.3982,,31.67,,
2006.4254,,13.06,,
2006.4527,,12.36,,
2006.4797,,26.04,,
2006.5068,,17.31,,
2006.5339,,12.26,,
2006.5612,,17.32,,
2006.5883,,18.18,,
2006.6155,,-1.34,,
2006.6426,,8.4,,
2006.6699,,18.32,,
2006.6969,,24.13,,
2006.7242,,15.73,,
2006.7512,,24.35,,
2006.7781,,22.81,,
2006.8055,,19.02,,
2006.8244,,20.08,,
2006.8894,,-0.35,,
2006.9144,,8.48,,
2006.9408,,11.76,,
2006.9684,,15.51,,
2006.9954,,20.72,,
2007.0224,,18.89,,
2007.0496,,21.72,,
2007.0768,,14.33,,
2007.1038,,1.46,,
2007.1305,,-5.61,,
2007.1587,,6.26,,
2007.1853,,16.79,,
2007.2128,,17.36,,
2007.24,,18.04,,
2007.2667,,17.86,,
2007.2941,,2.49,,
2007.3213,,3.31,,
2007.3484,,2.73,,
2007.3756,,16.95,,
2007.4029,,23.1,,
2007.4298,,20.18,,
2007.457,,3.84,,
2007.4842,,13.43,,
2007.5115,,13.94,,
2007.5384,,15.72,,
2007.5655,,5.17,,
2007.593,,6.75,,
2007.62,,0.63,,
2007.6473,,0.9,,
2007.6743,,9.73,,
2007.7014,,2.39,,
2007.7285,,14.02,,
2007.7558,,30.64,,
2007.7829,,21.14,,
2007.8101,,12.17,,
2007.8371,,8.77,,
2007.8643,,-13.08,,
2007.8914,,8.42,,
2007.9185,,15.78,,
2007.9456,,17.19,,
2007.973,,6.23,,
2007.9998,,7.06,,
2008.0271,,15.19,,
2008.0541,,24.96,,
2008.0815,,27,,
2008.1085,,16.68,,
2008.1356,,21.12,,
2008.1629,,16.92,,
2008.19,,16.74,,
2008.2172,,11.36,,
2008.2443,,15.94,,
2008.2715,,14.55,,
2008.2987,,25.66,,
2008.3259,,27.96,,
2008.3465,,22.4,,
2008.3801,,20.99,,
2008.4071,,18.41,,
2008.4344,,14.2,,
2008.4615,,25.84,,
2008.4887,,32.51,,
2008.5158,,25.51,,
2008.5429,,22.48,,
2008.5431,,,21.46,
2008.5701,,,14.2,
2008.5702,,10.98,,
2008.5923,,3.89,,
2008.5972,,,1.6,
2008.6243,,,9.75,
2008.6512,,,2.49,
2008.6515,,-1.83,,
2008.6787,,9.18,10.13,
2008.7058,,16.42,,
2008.7059,,,17.11,
2008.733,,21.44,16.93,
2008.76,,12.39,,
2008.7601,,,8.65,
2008.7872,,,16.67,
2008.7873,,17.4,,
2008.8145,,23.03,21.97,
2008.8416,,14.33,14.35,
2008.8687,,29.41,27.7,
2008.8958,,33.5,,
2008.8959,,,31.21,
2008.923,,,8.42,
2008.9231,,11.97,,
2008.9499,,,19.37,
2008.95,,19.9,,
2008.9775,,22.92,20.66,
2009.0045,,15.51,7.44,
2009.0312,,10.37,,
2009.0317,,,10.2,
2009.0592,,27.67,,
2009.0593,,,28.75,
2009.0856,,,21.96,
2009.1132,,,22.73,
2009.1269,,25.76,,
2009.1402,,,22.78,
2009.1537,,24.33,,
2009.1672,,,27.87,
2009.1808,,22.54,,
2009.1944,,,28.47,
2009.2077,,22.15,,
2009.2217,,,29.16,
2009.2352,,19.48,,
2009.2487,,,19.3,
2009.2623,,13.32,,
2009.2759,,,20.98,
2009.2894,,24.58,,
2009.3032,,,29.48,
2009.3165,,32.34,,
2009.3302,,,30.63,
2009.3436,,31.29,,
2009.3572,,,38.18,
2009.3709,,42.12,,
2009.3846,,,29.67,
2009.398,,33.02,,
2009.4114,,,21.52,
2009.4251,,31.44,,
2009.4388,,,35.36,
2009.4522,,32.21,,
2009.4659,,,23.12,
2009.4794,,23.84,,
2009.4933,,,29.52,
2009.5066,,35.78,,
2009.5204,,,27.74,
2009.5338,,20,,
2009.5474,,,19.5,
2009.5608,,13.27,,
2009.5746,,,2.33,
2009.5881,,8.25,,
2009.6017,,,17.65,
2009.6151,,20.69,,
2009.6291,,,30.78,
2009.6423,,25.68,,
2009.6563,,,22.58,
2009.6695,,24.21,,
2009.6831,,,15.35,
2009.6951,,23.23,,
2009.7102,,,18.22,
2009.7359,,29.22,,
2009.7375,,,14.73,
2009.751,,8.96,,
2009.7646,,,18.17,
2009.778,,17.7,,
2009.7916,,,18.7,
2009.8051,,18.48,,
2009.8187,,,26.85,
2009.8323,,27,,
2009.8461,,,18.94,
2009.8594,,9.26,,
2009.8732,,,2.01,
2009.8865,,13.23,,
2009.9005,,,16.73,
2009.9137,,12.75,,
2009.9272,,,17.53,
2009.9409,,23.69,,
2009.9545,,,16.99,
2009.9681,,15.01,,
2009.9818,,,13.3,
2009.9953,,11.99,,
2010.0091,,,3.95,
2010.0223,,-0.04,,
2010.0361,,,-10.93,
2010.0494,,2.86,,
2010.0632,,,3.56,
2010.0766,,0.47,,
2010.0898,,,-5.17,
2010.1039,,-13.01,,
2010.1174,,,-15.06,
2010.1311,,-5.18,,
2010.1445,,,-6.06,
2010.1581,,-5.05,,
2010.1719,,,-6.5,
2010.1852,,-8.42,,
2010.1989,,,-5.45,
2010.2125,,-3.17,,
2010.2261,,,1.52,
2010.2395,,9.02,,
2010.2532,,,-8.96,
2010.2666,,-4.64,,
2010.2805,,,-1.61,
2010.2939,,0.4,,
2010.3075,,,-8.32,
2010.321,,4.94,,
2010.3348,,,3.28,
2010.3482,,8.46,,
2010.3617,,,-7.37,
2010.3752,,-1.37,,
2010.3889,,,-4.34,
2010.4026,,2.17,,
2010.4162,,,7.5,
2010.4287,,11.68,,
2010.4434,,,17.94,
2010.4568,,15.7,,
2010.4705,,,14.47,
2010.4839,,1.13,,
2010.4977,,,6.86,
2010.511,,4.62,,
2010.5249,,,10.6,
2010.5384,,13.72,,
2010.5519,,,3.78,
2010.5646,,-1.31,,
2010.5791,,,-6.73,
2010.5924,,-3.34,,
2010.6061,,,6.55,
2010.6198,,4.9,,
2010.6333,,,3.61,
2010.6467,,6.06,,
2010.6605,,,16.23,
2010.6738,,18.84,,
2010.6878,,,20.96,
2010.7011,,23.44,,
2010.7147,,,23.76,
2010.7284,,24.73,,
2010.742,,,13.49,
2010.7553,,4.25,,
2010.7693,,,6.35,
2010.7827,,17.93,,
2010.7962,,,17.39,
2010.8098,,10.03,,
2010.8233,,,-5.46,
2010.8369,,-12.27,,
2010.8503,,,-12.3,
2010.8641,,8.97,,
2010.8777,,,5.06,
2010.8912,,2.76,,
2010.9049,,,-0.29,
2010.9182,,-13.31,,
2010.932,,,-9.24,
2010.9454,,-23.78,,
2010.9591,,,-12.99,
2010.9723,,-16.22,,
2010.9864,,,-15.06,
2010.9999,,-12.4,,
2011.0133,,,-2.68,
2011.0267,,5.55,,
2011.0408,,,18.93,
2011.054,,7.73,,
2011.0677,,,-8.07,
2011.0808,,-8.7,,
2011.0946,,,2.44,
2011.1077,,-3.03,,
2011.1224,,,8.41,
2011.1357,,8.64,,
2011.1492,,,14.54,
2011.1625,,13.95,,
2011.1762,,,12.54,
2011.1897,,8.9,,
2011.2035,,,-6.39,
2011.2169,,-13.06,,
2011.2306,,,-8.55,
2011.244,,-11.47,,
2011.2577,,,-5.95,
2011.271,,2.35,,
2011.2849,,,5.57,
2011.2983,,1.48,,
2011.312,,,1.03,
2011.3255,,6.6,,
2011.3392,,,-2.07,
2011.3526,,0.63,,
2011.3663,,,-0.28,
2011.3798,,1.95,,
2011.3935,,,1.85,
2011.407,,-1.57,,
2011.4206,,,2.66,
2011.4339,,9.04,,
2011.4478,,,8.05,
2011.4611,,10.16,,
2011.475,,,14.83,
2011.4884,,14.31,,
2011.5021,,,6.38,
2011.5155,,-3.59,,
2011.5293,,,-0.01,
2011.5427,,7.06,,
2011.5563,,,6.8,
2011.5698,,-2.18,,
2011.5835,,,-4.63,
2011.5971,,-7.65,,
2011.6107,,,-6.49,
2011.6241,,-2.24,,
2011.638,,,2.84,
2011.6512,,6.35,,
2011.6651,,,0.53,
2011.6783,,0.27,,
2011.6922,,,-0.44,
2011.7056,,8.95,,
2011.7193,,,3.35,
2011.7323,,-9.4,,
2011.7464,,,-5.2,
2011.7596,,8.59,,
2011.7735,,,7.47,
2011.7871,,15.89,,
2011.8007,,,27.43,
2011.814,,19.97,,
2011.8274,,,13.59,
2011.8414,,9.29,,
2011.855,,,3.12,
2011.8685,,2.66,,
2011.8822,,,4.14,
2011.8957,,4.57,,
2011.9095,,,13.38,
2011.9224,,18.94,,
2011.936,,,28.03,
2011.9501,,29.14,,
2011.9638,,,26.18,
2011.977,,23.64,,
2011.9905,,,21.29,
2012.0043,,24.84,,
2012.0181,,,24.48,
2012.0312,,20.17,,
2012.045,,,26,
2012.0585,,26.45,,
2012.0722,,,20.58,
2012.0851,,22.63,,
2012.0994,,,30.32,
2012.1124,,31.57,,
2012.1265,,,27.24,
2012.1273,,45.06,,
2012.1536,,,18.56,
2012.1672,,0.77,,
2012.1808,,,26.38,
2012.2079,,,34.52,
2012.2352,,,32.65,
2012.2623,,,35.41,
2012.2893,,,33.82,
2012.3166,,,28.93,
2012.3435,,,29.95,
2012.3642,,40.59,,
2012.3709,,,43.28,
2012.3939,,33.53,,
2012.398,,,36.03,
2012.4234,,22.8,,
2012.425,,,29.89,
2012.4522,,,25.74,
2012.4536,,19.08,,
2012.4739,,38.16,,
2012.4794,,,35.01,
2012.4941,,32.85,,
2012.5067,,,29.12,
2012.5241,,24.12,,
2012.5339,,,26.91,
2012.5539,,26.27,,
