year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
2009.6945,,37.47,,
2009.7098,,,38.1,
2009.736,,37.16,,
2009.7369,,,32.46,
2009.7502,,34.38,,
2009.764,,,37.82,
2009.7774,,35.34,,
2009.7911,,,41.18,
2009.8046,,40.93,,
2009.8184,,,43.44,
2009.8316,,44.85,,
2009.8456,,,50.42,
2009.8587,,43.19,,
2009.8726,,,43.36,
2009.886,,41.69,,
2009.8997,,,48.92,
2009.9129,,43.32,,
2009.9269,,,43.77,
2009.9403,,38.69,,
2009.954,,,43.48,
2009.9675,,46,,
2009.9811,,,54.89,
2009.9945,,52.34,,
2010.0084,,,52.69,
2010.0217,,49.27,,
2010.0355,,,46.72,
2010.0491,,39.2,,
2010.0625,,,34.64,
2010.0761,,29.3,,
2010.0899,,,30.66,
2010.1031,,37.65,,
2010.117,,,44.08,
2010.1304,,50.48,,
2010.1441,,,51.11,
2010.1575,,51.61,,
2010.1712,,,48.1,
2010.1847,,46.35,,
2010.1981,,,38.99,
2010.2117,,39.22,,
2010.2255,,,33.23,
2010.2388,,38.5,,
2010.2527,,,38.21,
2010.2653,,39.71,,
2010.2799,,,37.57,
2010.2935,,45.1,,
2010.307,,,33.18,
2010.3203,,31.5,,
2010.3342,,,22.61,
2010.3475,,23.88,,
2010.3614,,,14.07,
2010.3746,,16.8,,
2010.3884,,,12.21,
2010.4019,,9.52,,
2010.4155,,,11.04,
2010.4273,,9.6,,
2010.4427,,,11.01,
2010.456,,10.71,,
2010.47,,,13.5,
2010.4833,,8.33,,
2010.4971,,,15.91,
2010.5103,,12.5,,
2010.5243,,,18.99,
2010.5378,,15.32,,
2010.5513,,,18.67,
2010.563,,11.77,,
2010.5784,,,11.36,
2010.5918,,8.58,,
2010.6056,,,13.09,
2010.619,,15.42,,
2010.6328,,,10.89,
2010.646,,9.01,,
2010.66,,,4.02,
2010.6733,,5.57,,
2010.687,,,3.55,
2010.7005,,3.58,,
2010.7142,,,1.56,
2010.7276,,1.93,,
2010.7414,,,5.8,
2010.7547,,5.01,,
2010.7686,,,7.3,
2010.7817,,8.51,,
2010.7957,,,7.45,
2010.8091,,12.44,,
2010.8228,,,10.53,
2010.8363,,13.24,,
2010.8498,,,10.22,
2010.8634,,11.98,,
2010.8771,,,10.96,
2010.8905,,5.46,,
2010.9043,,,5.3,
2010.9177,,2.38,,
2010.9313,,,6.05,
2010.9448,,9.85,,
2010.9584,,,10.61,
2010.9719,,15.82,,
2010.9858,,,12.97,
2010.9992,,15.34,,
2011.0128,,,15.07,
2011.0262,,15.32,,
2011.04,,,19.21,
2011.0534,,25.66,,
2011.067,,,31.1,
2011.0806,,34.69,,
2011.0943,,,29.77,
2011.1077,,34.83,,
2011.1214,,,33.06,
2011.1349,,43.32,,
2011.1486,,,36.96,
2011.1619,,45.03,,
2011.1757,,,42.47,
2011.1891,,47.26,,
2011.2029,,,39.61,
2011.2161,,43.75,,
2011.23,,,39.76,
2011.2433,,50.79,,
2011.2569,,,42.1,
2011.2703,,50.98,,
2011.2843,,,35.63,
2011.2978,,41.2,,
2011.3115,,,36.34,
2011.325,,38.84,,
2011.3386,,,28.78,
2011.3519,,36.98,,
2011.3658,,,37.52,
2011.3792,,37.35,,
2011.3929,,,36.23,
2011.4063,,36.91,,
2011.4199,,,34.88,
2011.4333,,33.45,,
2011.4471,,,31.62,
